#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -509696.4694154894 10.93599938845728
10 60 -5 -4 0.5 1 102587.4815179182 4.780623929254944
10 60 -5 -4 1 1.5 100220.2794102104 3.67657884125947
10 60 -5 -4 1.5 2 78222.04027840907 2.720274510968011
10 60 -5 -4 2 2.5 61378.28839556612 2.073521217927919
10 60 -5 -4 2.5 3 49208.61837037144 1.611837190226652
10 60 -5 -4 3 3.5 40260.03656124165 1.267549646865518
10 60 -5 -4 3.5 4 33503.65064783367 1.002074947544315
10 60 -5 -4 4 4.5 28273.10520035824 0.9487408163404325
10 60 -5 -4 4.5 5 24134.48989547375 0.6315765107829066
10 60 -5 -4 5 5.5 20798.18735265927 0.5043745608272729
10 60 -5 -4 5.5 6 18065.78080552501 0.4092192641546717
10 60 -5 -4 6 6.5 15797.63077558209 0.3330764302845637
10 60 -5 -4 6.5 7 13893.23008797113 0.2730881592924561
10 60 -5 -4 7 7.5 12278.55627926209 0.2259316828822193
10 60 -5 -4 7.5 8 10898.01840411331 0.1882561849979538
10 60 -5 -4 8 8.5 9709.109738072966 0.1576869574910233
10 60 -5 -4 8.5 9 8678.79267217423 0.1331037136442319
10 60 -5 -4 9 9.5 7781.010472546322 0.1124222295375148
10 60 -5 -4 9.5 10 6994.937432064947 0.09530664260819321
10 60 -5 -4 10 10.5 6303.730128410201 0.08218619898070756
10 60 -5 -4 10.5 11 5693.620158564117 0.07091481253610254
10 60 -5 -4 11 11.5 5153.24423082064 0.2215417698298552
10 60 -5 -4 11.5 12 4673.14432826288 0.1613500684989049
10 60 -5 -4 12 12.5 4245.38756670573 0.1137345559263849
10 60 -5 -4 12.5 13 3863.276287501824 0.07633785894859102
10 60 -5 -4 13 13.5 3521.119793831918 0.04701744775456973
10 60 -5 -4 13.5 14 3214.057446942671 0.03182759581704886
10 60 -5 -4 14 14.5 2937.917939254886 0.02818577450443627
10 60 -5 -4 14.5 15 2689.103834345211 0.02452713800903439
10 60 -5 -4 15 16 4725.903702273496 0.1720746114970098
10 60 -5 -4 16 17 3988.03217685157 0.03406629204755518
10 60 -5 -4 17 18 3380.053593244081 0.02769560881961297
10 60 -5 -4 18 19 2876.2597819946 0.02234380302479622
10 60 -5 -4 19 20 2456.632547713021 0.01879560774113997
10 60 -5 -4 20 21 2105.443798128377 0.01573419936494247
