#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -846376.9170936941 13.86931295704562
10 60 -5 -4 0.5 1 66855.35548093026 1.946565220161574
10 60 -5 -4 1 1.5 95589.63278570262 3.433667998135206
10 60 -5 -4 1.5 2 79280.97917089846 2.968525949254399
10 60 -5 -4 2 2.5 63756.86039626027 2.43085669780703
10 60 -5 -4 2.5 3 51773.30354227026 1.968113391521911
10 60 -5 -4 3 3.5 42674.88773718072 1.587623582097876
10 60 -5 -4 3.5 4 35676.45715112848 1.277569094971113
10 60 -5 -4 4 4.5 30193.85112643111 1.028486765389971
10 60 -5 -4 4.5 5 25820.73044065222 1.101892292324919
10 60 -5 -4 5 5.5 22275.530071671 0.664590307205799
10 60 -5 -4 5.5 6 19360.27016435642 0.5379075294658833
10 60 -5 -4 6 6.5 16933.26323796955 0.4392370159839629
10 60 -5 -4 6.5 7 14891.07647315179 0.3590871435972076
10 60 -5 -4 7 7.5 13156.87260424195 0.2972706175987696
10 60 -5 -4 7.5 8 11672.48110685508 0.2490147409771453
10 60 -5 -4 8 8.5 10393.15272089904 0.2095920210522308
10 60 -5 -4 8.5 9 9283.935090963898 0.1777090682808193
10 60 -5 -4 9 9.5 8317.147593573129 0.1506493506676634
10 60 -5 -4 9.5 10 7470.592918815596 0.1278514042169263
10 60 -5 -4 10 10.5 6726.266661015641 0.1096915918760715
10 60 -5 -4 10.5 11 6069.41503473444 0.09448127367068082
10 60 -5 -4 11 11.5 5487.836208573 0.2366401348208456
10 60 -5 -4 11.5 12 4971.356065137672 0.1701065680608735
10 60 -5 -4 12 12.5 4511.427680173288 0.1176769835292362
10 60 -5 -4 12.5 13 4100.825571299896 0.07668373825981689
10 60 -5 -4 13 13.5 3733.403732791298 0.04731565966540074
10 60 -5 -4 13.5 14 3403.908123882919 0.04209859978573149
10 60 -5 -4 14 14.5 3107.826237725003 0.03728569967734074
10 60 -5 -4 14.5 15 2841.264011186933 0.03254052709735333
10 60 -5 -4 15 16 4984.498785718129 0.2297250544643248
10 60 -5 -4 16 17 4196.103736929823 0.04457769019063562
10 60 -5 -4 17 18 3547.76112405256 0.03595715818619283
10 60 -5 -4 18 19 3011.612765861109 0.02903352106295642
10 60 -5 -4 19 20 2565.973969979001 0.02411165459852782
10 60 -5 -4 20 21 2193.81726692952 0.02005077557168988
10 60 -5 -4 21 22 1881.666397742626 0.01649036017556682
10 60 -5 -4 22 23 1618.782377525893 0.01641783186255452
10 60 -5 -4 23 24 1396.548083364035 0.01674675371941703
10 60 -5 -4 24 25 1208.009696729501 0.01524593557519438
10 60 -5 -4 25 26 1047.524746889574 0.01398186545270619
10 60 -5 -4 26 27 910.4918416256772 0.01333762269723593
10 60 -5 -4 27 28 793.139395015916 0.01315278635900086
10 60 -5 -4 28 29 692.3597454986046 0.01297554125039824
10 60 -5 -4 29 30 605.5842246313841 0.01200187906476913
10 60 -5 -4 30 31 530.6818496825354 0.01123910199066813
10 60 -5 -4 31 32 465.8759913547724 0.01058266824389875
10 60 -5 -4 32 33 409.6798455695512 0.009730165545647651
10 60 -5 -4 33 34 360.8456614636704 0.009004345276082404
10 60 -5 -4 34 35 318.323142533406 0.008364387343078761
10 60 -5 -4 35 36 281.2251794130868 0.007589778383987777
