#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -455111.8109499976 9.708353166817687
10 60 -5 -4 0.5 1 91988.30702468217 1.307762193930103
10 60 -5 -4 1 1.5 90209.50807884095 0.6497414884652244
10 60 -5 -4 1.5 2 70555.0109385581 3.309284545888659
10 60 -5 -4 2 2.5 55457.37462623084 2.335658212017734
10 60 -5 -4 2.5 3 44530.49420805291 1.710138377384283
10 60 -5 -4 3 3.5 36485.06724642927 1.27554792205774
10 60 -5 -4 3.5 4 30403.47273637626 0.9684483894598088
10 60 -5 -4 4 4.5 25690.23811606588 0.7470343753957422
10 60 -5 -4 4.5 5 21957.02947170257 0.5799512266494276
10 60 -5 -4 5 5.5 18944.49775068574 0.7305394445720594
10 60 -5 -4 5.5 6 16474.8703466829 0.3597570751735475
10 60 -5 -4 6 6.5 14422.97374260756 0.6608379190784035
10 60 -5 -4 6.5 7 12698.56893725101 0.2410365969572013
10 60 -5 -4 7 7.5 11235.17060304964 0.1992603968483309
10 60 -5 -4 7.5 8 9982.859641890016 0.1648508366142778
10 60 -5 -4 8 8.5 8903.422979987621 0.1391780291996838
10 60 -5 -4 8.5 9 7967.157900171153 0.1209907778720662
10 60 -5 -4 9 9.5 7150.61237360272 0.1071319476068311
10 60 -5 -4 9.5 10 6435.048393802063 0.09320923017185123
10 60 -5 -4 10 10.5 5805.287819937786 0.07763665844868228
10 60 -5 -4 10.5 11 5248.923294250522 0.06529577966102806
10 60 -5 -4 11 11.5 4755.715188035731 0.2122699727779036
10 60 -5 -4 11.5 12 4317.131148808324 0.1566520107471661
10 60 -5 -4 12 12.5 3926.015262842095 0.1126368153513795
10 60 -5 -4 12.5 13 3576.321602209194 0.07803580911331665
10 60 -5 -4 13 13.5 3262.908082982149 0.05053045010345159
10 60 -5 -4 13.5 14 2981.384287951325 0.02896880528578549
10 60 -5 -4 14 14.5 2727.980853250235 0.02357484933418164
10 60 -5 -4 14.5 15 2499.444388399462 0.02333086949283825
10 60 -5 -4 15 16 4399.022255797922 0.1161820056067882
10 60 -5 -4 16 17 3719.441326086878 0.03262141542109021
10 60 -5 -4 17 18 3158.451650395421 0.02547582132137904
10 60 -5 -4 18 19 2692.731876564061 0.02092332532629371
10 60 -5 -4 19 20 2304.103593913021 0.01740164346028905
10 60 -5 -4 20 21 1978.25750526995 0.0145504650949988
10 60 -5 -4 21 22 1703.853621087884 0.01201283424188659
10 60 -5 -4 22 23 1471.827643677037 0.01031412476868354
10 60 -5 -4 23 24 1274.89424936192 0.008679069357867775
10 60 -5 -4 24 25 1107.15041735357 0.009137148910895121
10 60 -5 -4 25 26 963.7996395556015 0.008232475104591686
