#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -189073.1849793335 7.934768710198114
10 60 -5 -4 0.5 1 123179.4572655995 1.209654324615258
10 60 -5 -4 1 1.5 94110.79700104824 4.437448745346046
10 60 -5 -4 1.5 2 69265.1076035009 2.873251900295145
10 60 -5 -4 2 2.5 52878.80889823093 1.986653337378812
10 60 -5 -4 2.5 3 41714.59500082281 1.430892119737109
10 60 -5 -4 3 3.5 33763.72073663832 1.053790507321537
10 60 -5 -4 3.5 4 27881.28027662806 0.791441361350735
10 60 -5 -4 4 4.5 23391.17695669001 0.6035068516903266
10 60 -5 -4 4.5 5 19875.29232533518 0.4628940335678635
10 60 -5 -4 5 5.5 17063.79859393112 0.3517753261876351
10 60 -5 -4 5.5 6 14776.12112016067 0.2843891478823934
10 60 -5 -4 6 6.5 12887.3810755302 0.2261281690098258
10 60 -5 -4 6.5 7 11308.70508500632 0.1850648182189616
10 60 -5 -4 7 7.5 9975.432749516953 0.1522907215585292
10 60 -5 -4 7.5 8 8839.379924918909 0.125452216479971
10 60 -5 -4 8 8.5 7863.959687802725 0.1053827224322959
10 60 -5 -4 8.5 9 7020.912059639561 0.09126364137046039
10 60 -5 -4 9 9.5 6288.058152593269 0.08061165716117102
10 60 -5 -4 9.5 10 5647.763604043901 0.07002925351207523
10 60 -5 -4 10 10.5 5085.815127331975 0.05822495936718042
10 60 -5 -4 10.5 11 4590.644954527988 0.2161437501026739
10 60 -5 -4 11 11.5 4152.743070712015 0.1590509900652251
10 60 -5 -4 11.5 12 3764.217476309523 0.1139288180838776
10 60 -5 -4 12 12.5 3418.473384305654 0.07854321834929578
10 60 -5 -4 12.5 13 3109.957842107392 0.05098903441103175
10 60 -5 -4 13 13.5 2833.96412566106 0.02928664828004912
10 60 -5 -4 13.5 14 2586.486113220413 0.01945518844968319
10 60 -5 -4 14 14.5 2364.094387233299 0.01708218764906633
10 60 -5 -4 14.5 15 2163.83743769818 0.01705345969367045
10 60 -5 -4 15 16 3803.03268719861 0.1624659400877135
10 60 -5 -4 16 17 3209.969014335522 0.02697953590723046
10 60 -5 -4 17 18 2721.585345737285 0.02012840394627347
10 60 -5 -4 18 19 2317.025261128412 0.0158922000059647
10 60 -5 -4 19 20 1980.09721618261 0.01262670217988671
10 60 -5 -4 20 21 1698.103920715625 0.01054921565923905
10 60 -5 -4 21 22 1461.015379171532 0.008966732576027425
10 60 -5 -4 22 23 1260.838760242227 0.007604264716292164
10 60 -5 -4 23 24 1091.16734333709 0.007681840190116418
10 60 -5 -4 24 25 946.8247979967725 0.008521657949700057
10 60 -5 -4 25 26 823.6135593311936 0.007637004648245238
10 60 -5 -4 26 27 718.1055742897959 0.00644713865972335
10 60 -5 -4 27 28 627.4852830512777 0.00709030686175538
10 60 -5 -4 28 29 549.4336539696759 0.007556022175435828
10 60 -5 -4 29 30 482.0303283304462 0.007878487449829663
10 60 -5 -4 30 31 423.677659556698 0.008575346472184719
10 60 -5 -4 31 32 373.0404460102848 0.009040324338172923
10 60 -5 -4 32 33 329.0006195729466 0.00880910659213896
10 60 -5 -4 33 34 290.6188391183445 0.007932448122062397
10 60 -5 -4 34 35 257.1006729238463 0.006858229295687579
10 60 -5 -4 35 36 227.7738937125557 0.006102047788118625
10 60 -5 -4 36 37 202.0684166198308 0.005722031349506551
10 60 -5 -4 37 38 179.4980432375129 0.005367257859603569
10 60 -5 -4 38 39 159.6475958200132 0.005142155916985303
10 60 -5 -4 39 40 142.1621612767721 0.005094978377286452
10 60 -5 -4 40 42 239.8467166465213 0.01003784067583524
10 60 -5 -4 42 44 191.4289938834375 0.009378259140305545
10 60 -5 -4 44 46 153.3945957708006 0.007513092805709221
