#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -463696.2572411798 10.43901829811512
10 60 -5 -4 0.5 1 101105.1046088447 0.9654428243084112
10 60 -5 -4 1 1.5 96037.17390016442 0.6474701768020168
10 60 -5 -4 1.5 2 74399.86816162054 3.566298348814598
10 60 -5 -4 2 2.5 58150.73447695094 2.503383361523447
10 60 -5 -4 2.5 3 46507.02331170234 1.814023345439637
10 60 -5 -4 3 3.5 37988.06447604434 1.335542336892104
10 60 -5 -4 3.5 4 31578.7134360472 1.007741625537165
10 60 -5 -4 4 4.5 26630.02362033963 0.7748286782771174
10 60 -5 -4 4.5 5 22722.46712186428 0.5990551582508488
10 60 -5 -4 5 5.5 19577.59027055136 0.4687455501334625
10 60 -5 -4 5.5 6 17005.2229295604 0.370883609251905
10 60 -5 -4 6 6.5 14872.22566655809 0.4920758746775391
10 60 -5 -4 6.5 7 13082.73026663451 0.2497087298252154
10 60 -5 -4 7 7.5 11566.38545611217 0.2067856914763979
10 60 -5 -4 7.5 8 10270.46995485264 0.1705801495772903
10 60 -5 -4 8 8.5 9154.759169013996 0.1432709756554686
10 60 -5 -4 8.5 9 8188.014985680086 0.1239767560819018
10 60 -5 -4 9 9.5 7345.659790522242 0.1100520273557777
10 60 -5 -4 9.5 10 6608.070867096009 0.09591487132638576
10 60 -5 -4 10 10.5 5959.385009573941 0.07990836297813075
10 60 -5 -4 10.5 11 5386.668089683036 0.06722078725215397
10 60 -5 -4 11 11.5 4879.247318262734 0.2102840327579543
10 60 -5 -4 11.5 12 4428.249282026121 0.154305557666703
10 60 -5 -4 12 12.5 4026.246231781341 0.1104449302824833
10 60 -5 -4 12.5 13 3666.962177411751 0.07601320402682177
10 60 -5 -4 13 13.5 3345.066369479484 0.04833762899215799
10 60 -5 -4 13.5 14 3056.016803932551 0.02724002982495222
10 60 -5 -4 14 14.5 2795.915105189479 0.02395020598396513
10 60 -5 -4 14.5 15 2561.397380463198 0.02388182837012209
10 60 -5 -4 15 16 4507.408985364664 0.1307576805102144
