#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -529317.9242896927 9.945781052228995
10 60 -5 -4 0.5 1 87026.97259993997 0.3525672640244011
10 60 -5 -4 1 1.5 92115.32903631228 3.416020744436537
10 60 -5 -4 1.5 2 73289.27846276471 2.36635670416581
10 60 -5 -4 2 2.5 58122.27328696286 1.705736749543576
10 60 -5 -4 2.5 3 46952.57191574894 1.738330061358283
10 60 -5 -4 3 3.5 38648.16043210376 0.9903160141329863
10 60 -5 -4 3.5 4 32329.5487425737 0.7823577990166086
10 60 -5 -4 4 4.5 27408.3778474699 0.636071392105805
10 60 -5 -4 4.5 5 23494.80366826256 0.7446938899192901
10 60 -5 -4 5 5.5 20325.86585947715 0.4400962626095861
10 60 -5 -4 5.5 6 17719.97226667494 0.3676255096943351
10 60 -5 -4 6 6.5 15548.69165298217 0.3084448772005999
10 60 -5 -4 6.5 7 13719.08820083671 0.2594647756541235
10 60 -5 -4 7 7.5 12162.51911552262 0.2178718569794
10 60 -5 -4 7.5 8 10827.26119194761 0.1832527912793012
10 60 -5 -4 8 8.5 9673.675570288133 0.1547792206165468
10 60 -5 -4 8.5 9 8670.882050046641 0.1310436016028689
10 60 -5 -4 9 9.5 7794.458828844726 0.1114228860105868
10 60 -5 -4 9.5 10 7024.861275761313 0.09470947271620389
10 60 -5 -4 10 10.5 6346.230370368828 0.08109546916784893
10 60 -5 -4 10.5 11 5745.578693974178 0.0702013468126097
10 60 -5 -4 11 11.5 5212.168843157496 0.2557784310210991
10 60 -5 -4 11.5 12 4737.033759937874 0.192414737607578
10 60 -5 -4 12 12.5 4312.638906573822 0.1418455424345666
10 60 -5 -4 12.5 13 3932.609627006606 0.1015597806385813
10 60 -5 -4 13 13.5 3591.514805427948 0.06977993870259525
10 60 -5 -4 13.5 14 3284.701399902982 0.04442928944035884
10 60 -5 -4 14 14.5 3008.168814457627 0.02896610657444398
10 60 -5 -4 14.5 15 2758.459617687611 0.02579534820824847
10 60 -5 -4 15 16 4860.462758845958 0.06412940458449157
10 60 -5 -4 16 17 4115.425102524422 0.1783111361510237
10 60 -5 -4 17 18 3499.156350345893 0.02896160200361919
10 60 -5 -4 18 19 2986.598883978775 0.02386172272690601
10 60 -5 -4 19 20 2558.160978936153 0.0198154808945219
10 60 -5 -4 20 21 2198.384494871753 0.01661388936327057
10 60 -5 -4 21 22 1894.97516055532 0.01396727224573624
10 60 -5 -4 22 23 1638.089858802111 0.011798432946307
10 60 -5 -4 23 24 1419.793823810388 0.01243155428005593
10 60 -5 -4 24 25 1233.651898185643 0.01298762811779852
10 60 -5 -4 25 26 1074.416829711925 0.0136922573344691
10 60 -5 -4 26 27 937.7886177531224 0.01433097653296045
10 60 -5 -4 27 28 820.2259246485577 0.01442674808561151
10 60 -5 -4 28 29 718.7983627121217 0.01442528115580899
10 60 -5 -4 29 30 631.0721719872649 0.01409312712939936
10 60 -5 -4 30 31 555.0169919030435 0.01386326722945341
10 60 -5 -4 31 32 488.9323531402994 0.01363777370033858
10 60 -5 -4 32 33 431.3898037455962 0.01341080631226532
10 60 -5 -4 33 34 381.1848949140272 0.01319399654573772
10 60 -5 -4 34 35 337.2989954034536 0.01288079123355601
10 60 -5 -4 35 36 298.867637426689 0.01236709476927444
10 60 -5 -4 36 37 265.1549940299165 0.01189556798215108
10 60 -5 -4 37 38 235.5334504146979 0.01130939788208707
10 60 -5 -4 38 39 209.4663247403821 0.001297174105644672
10 60 -5 -4 39 40 186.4931460705401 0.001150299063965576
10 60 -5 -4 40 42 314.5174208810963 0.001931512537794333
10 60 -5 -4 42 44 250.8394621163202 0.00153478841548349
10 60 -5 -4 44 46 200.8020563322263 0.001222614876070338
10 60 -5 -4 46 48 161.30263193691 0.0009818662271072753
10 60 -5 -4 48 50 129.9888569039835 0.005658875005508435
10 60 -5 -4 50 52 105.0667492708243 0.002450280343936129
10 60 -5 -4 52 54 85.15809502562217 0.0005167920792672476
10 60 -5 -4 54 56 69.19975624012734 0.003174177370738107
10 60 -5 -4 56 58 56.36642253690948 0.0003426133603952053
10 60 -5 -4 58 60 46.01500366523997 0.0002801547584638797
10 60 -5 -4 60 65 81.77679520134301 0.0005011754100650023
10 60 -5 -4 65 70 50.0193470121774 0.000309125327468962
10 60 -5 -4 70 80 50.03624917756333 0.0009570155401377178
10 60 -5 -4 80 90 19.44537877657245 0.0005315715401401633
10 60 -5 -4 90 100 7.617627648265018 0.000241059583945713
10 60 -4 -3.5 0 0.5 -352558.5167331701 13.50742732093204
